TotalDisplacement 22496804
MaxDisplacement 5040
NumCells 12028
c5785 -12210 -8008
c5786 -25608 -448
c5787 26532 2072
c5788 9636 17192
c3918 -2574 -16072
c5789 8514 -16072
c1415 4488 -11536
c5791 15576 -7000
c9464 28908 -11536
c5792 27126 15680
c5794 14454 3080
c7607 -3102 19712
c6636 29172 5096
c3907 8712 -7504
c5795 28776 11648
c5801 -31746 7112
c5802 -13398 14168
c5804 -31218 -17584
c8260 15114 23240
c5805 28644 -3976
c5806 3498 32312
c11365 27588 -11032
c3415 -14850 22736
c4312 14916 -7000
c5613 -2904 -12040
c5809 25872 29792
c5926 27720 -26656
c5810 -19074 12152
c5516 25806 21224
c6281 -11550 -21616
c5811 22440 -23632
c5814 -17226 -27160
c5816 23364 -2464
c7011 14520 -16576
c5817 132 -9520
c6222 24090 -22624
c10550 7062 -22624
c2135 28248 24248
c5818 10758 26264
c5820 -17028 -10528
c11380 17358 18200
c6552 12408 -2464
c5821 -21054 16184
c5823 19932 -12544
c7409 27126 -8008
c10571 29304 1064
c5824 -4290 -27160
c8670 7854 5600
c3573 15708 -27664
c6449 -3300 30296
c5688 16896 -20104
c5829 24684 5096
c5833 -16698 -1456
c11482 -7986 1568
c7185 8184 -11032
c2208 8184 31808
c5838 -18546 22736
c10704 -19338 -16576
c5839 19206 -17080
c411 -7788 -4480
c6032 -17952 28280
c6683 -24882 26768
c5840 24882 2576
c8183 11286 -8008
c5843 -24750 -8512
c3159 19140 20216
c4719 -26004 -7504
c5844 18084 -952
c875 -9438 -26152
c5845 -17490 -14056
c5851 -17160 -21112
c474 9438 -30688
c5854 -28578 15176
c5857 30954 21224
c10288 -24882 -19600
c756 29700 25256
c5859 -3894 -25648
c5861 -19074 -20104
c5862 7920 -1960
c4017 -8448 -9520
c5863 14322 -26152
c11866 -16566 -19096
c5864 -6468 -18088
c9682 -20658 6104
c5865 6534 -1456
c8783 -13794 4592
c1625 15246 6608
c5672 22902 23240
c5867 -9372 -13552
c2843 25344 8624
c2986 1650 1064
c5869 21384 -7000
c8306 32670 -1456
c7440 15510 4592
c2621 -14982 -8512
c4015 -396 -29680
c7456 16566 4592
c5870 -23100 4592
c5874 16632 -17584
c1833 -22704 -12544
c5876 29832 -16072
c11660 -22242 19712
c5877 -4818 7616
c6206 26928 2072
c5352 -25674 1064
c5884 -21054 -26152
c5886 -12540 10136
c5890 10230 18200
c6131 32274 10640
c5891 -18876 10640
c5892 13200 -28672
c3825 23034 -26152
c6429 29172 24752
c5893 19536 -30184
c5895 -2772 -9016
c9766 462 -6496
c5896 17358 -29176
c442 -462 -3472
c5898 -10956 -32704
c5899 27852 -18088
c5901 -9174 15176
c5902 -66 15176
c5905 -8712 -31192
c2665 12342 -20608
c5909 31482 21728
c5910 21120 -8512
c6210 8580 -12040
c10701 1386 -3472
c5911 -19800 31808
c5913 -6336 27272
c11517 23958 6608
c5914 -8580 -15064
c2470 -1386 3584
c5920 -4620 560
c5921 22836 20216
c6768 -20262 -8512
c5928 -32208 -26656
c10052 6006 28784
c4456 15378 -14056
c6935 23496 -16576
c5929 -3102 28784
c242 16368 -4480
c5231 -21714 3080
c5931 16962 -8008
c3644 -11484 -5488
c5932 19998 32816
c5966 12672 18704
c7259 30096 -5992
c6900 -7524 17192
c5938 10098 -16072
c7571 -17622 16688
c5939 18876 11144
c5940 -19404 27272
c5942 -14586 -11032
c5227 12012 15680
c5139 -21978 -21616
c5946 -20130 2576
c5947 10560 -952
c121 -17160 -448
c5949 -6138 -8008
c8328 -31746 -31696
c276 -5610 -31696
c5956 23760 -12544
c2032 -8778 14168
c5957 -594 -28672
c6119 -11814 15176
c5958 10824 -2464
c5960 17028 2072
c9214 -26004 -4480
c2978 -14520 -18088
c7332 29304 9632
c6642 -20592 -5488
c5961 30756 -11536
c8279 528 1568
c5962 26004 1064
c6382 18744 2072
c5969 -13200 31304
c6037 -20262 -15568
c11613 8976 1568
c7575 31482 3080
c5975 -24090 2576
c3160 25872 11648
c5977 -11220 -9520
c8833 7194 -21616
c5980 -14916 10640
c7623 11484 16688
c131 -12738 -1456
c4777 -26400 -5488
c5985 -12210 23240
c10778 10758 560
c10033 31284 -1960
c5988 -858 1064
c5540 11748 -8512
c5991 -16038 -8008
c7948 13332 -3472
c4803 28512 56
c5993 -25476 -21112
c5995 858 -27160
c5998 -12144 31808
c3565 23430 -32704
c5617 -17424 -17584
c6000 21120 -22120
c10223 1716 2072
c6911 -14190 1064
c8577 22836 2072
c6003 15906 -10024
c6004 15246 -26152
c6005 -1584 -10528
c7242 26664 -4984
c6009 12012 9632
c10451 6138 -32704
c195 -11814 28784
c6020 -28314 -12040
c6021 29766 -19096
c9852 24024 28280
c8903 15708 -23632
c6023 -32208 14168
c4880 -17490 23240
c6024 18150 6608
c6025 3366 -28168
c3387 -1254 -5488
c4960 10098 13160
c6026 3762 13160
c6028 4950 24248
c6029 -29040 -14560
c5784 11220 8120
c6031 -15246 22736
c2950 16038 -26152
c6039 23496 -26656
c6040 -1386 -10024
c9846 -29238 20720
c6042 12936 -2464
c6044 31878 21224
c6046 6072 3080
c9803 3432 1568
c6048 -2376 -18088
c1182 2508 14672
c1296 1386 28784
c6051 26532 -20104
c11862 12474 7616
c6052 -18810 4592
c6486 -21846 16184
c6440 17490 12152
c6053 32868 22736
c4570 -15510 -6496
c6054 -19338 8120
c2127 -16104 14672
c6408 21912 -28672
c8841 -15840 19208
c5255 3828 -5488
c6059 9306 -5992
c110 32340 -31696
c6902 18018 -33208
c6316 -14322 -29176
c6062 -21186 11144
c2440 -2772 -27664
c1573 -7986 25760
c6063 -1320 -1960
c1753 24420 -21112
c6064 21846 17696
c3251 -22572 -14056
c3590 -16896 -10528
c6065 32802 -20608
c11030 7062 -10024
c8399 26070 -26152
c6981 1188 -952
c10391 -9900 -18088
c8869 21384 16688
c3071 -31746 -20608
c2870 -20658 16688
c6066 13200 18704
c6072 23166 7616
c10508 28182 26768
c6073 28644 22736
c6074 -3696 -3976
c6076 1716 -23632
c6079 1320 -4984
c6080 24552 -13048
c6871 -594 -28168
c6083 -23826 19712
c6085 -33330 -8512
c6086 10032 -17584
c9755 -23694 -17080
c6091 31812 27776
c6718 -19998 13160
c6093 -25014 16688
c6097 17490 7616
c280 12540 30296
c6098 -990 2576
c7486 27786 -20608
c1064 -22440 10640
c6099 22968 -4984
c7387 22176 13664
c4726 19602 -29176
c6100 27456 12656
c4088 -20526 26264
c6101 6006 13160
c7162 -20460 -19600
c6103 -12936 23744
c1504 13860 7112
c6106 9900 8120
c10347 330 -25648
c7724 3630 -8512
c1294 32274 -10024
c6109 -9438 21224
c6114 32076 25256
c6117 -18018 -1456
c6118 -22308 4592
c9730 1848 5096
c5793 -17622 -26152
c6185 -27522 25256
c6120 17622 32816
c6121 28776 -26656
c6123 14388 -23632
c6124 -5676 4088
c6125 2244 -23632
c6127 15048 20216
c3666 27258 23240
c2861 14388 -24640
c1814 -19998 -20608
c6128 -5082 9632
c6129 29436 -16576
c10834 30822 7616
c4484 -24684 -7504
c6130 21318 -17080
c4661 924 -8512
c6451 -16038 -7000
c6135 22176 -3976
c1928 7920 15680
c6136 -7326 4592
c6137 -26730 -20608
c11147 16764 560
c6303 27984 5096
c10088 15048 19712
c2569 4488 7112
c6141 5742 26264
c5346 -14256 2072
c6142 -7788 -17584
c8321 10560 31304
c6144 -9834 -29176
c7228 23364 -32200
c5529 -9636 -1960
c6145 -7062 7112
c2203 27324 -15568
c6146 17160 -27160
c6147 19140 -20104
c6152 20790 -9016
c11855 -24552 -18088
c4117 -33330 -27160
c4291 4950 24752
c6153 -4686 13160
c6156 -14586 23240
c6159 19074 -10024
c6414 10560 -16576
c6165 -18414 13160
c6168 11946 21728
c519 20460 -16072
c6170 -18480 -15064
c11363 -20658 -25648
c1854 26136 16688
c6171 3960 56
c6173 27918 -26152
c2920 -6600 -15064
c6174 -12936 -5488
c4298 -396 -31192
c6070 7326 17696
c6177 -15774 8120
c6181 -13266 32816
c6182 -1452 3080
c5272 -8514 -23128
c6186 13200 -30184
c6188 -7062 -25648
c3493 9306 -25648
c2544 13398 560
c1954 -3894 -14056
c6189 -19206 11144
c6193 -13596 3080
c11702 -17358 -28168
c9198 -1980 11648
c6852 26664 12656
c6199 -6534 12656
c9009 11220 -14560
c6200 3894 10640
c6202 -20658 16184
c6204 30360 10136
c6205 264 31808
c6209 29502 -448
c11062 -5412 -19600
c2583 -13662 19712
c6211 -17754 -7504
c6212 11154 11144
c11783 -2772 8120
c6214 6996 31304
c6215 -22110 7616
c6217 -19338 26768
c6224 -6864 -22120
c277 19338 3080
c497 12078 29288
c6226 14850 1064
c6230 9042 17696
c6232 7854 -25648
c7044 21054 4592
c7389 4950 -17080
c6235 19668 31808
c6236 -3234 6104
c8591 25146 29288
c6238 -19404 -29680
c2772 -4752 5096
c6400 -4026 9128
c6239 -19998 7616
c6240 -20724 -24640
c9332 13794 -30688
c1015 -20856 56
c1652 2904 56
c6241 27192 -7000
c3147 10032 -14560
c6333 9372 -9520
c6242 -19536 -1960
c6375 14784 -27160
c6245 25674 -20608
c5180 -330 5600
c6248 26664 18704
c10220 -24354 -19096
c6249 -19074 9632
c6250 4884 16184
c6252 -14784 24248
c10914 14586 -17080
c6253 16632 30296
c11926 -16434 -6496
c6610 -18810 -1456
c11726 -16434 -3976
c7377 -24618 11144
c12007 20196 22736
c9003 -396 -30184
c2417 21252 56
c4511 -21978 -9520
c6254 -132 -19600
c4703 -9636 -26656
c6255 10956 23744
c6258 5148 -26656
c6259 -5214 -23128
c3936 9636 29792
c6261 5676 -13552
c11236 -5148 4088
c6263 -15774 6104
c5878 3234 -28168
c6264 -2178 -32704
c6266 -990 -31696
c6268 11352 11648
c6183 2442 9128
c6269 -25146 -27160
c4327 16500 -16072
c2844 29106 26768
c6273 16500 5096
c8053 27060 3584
c6276 9834 -10528
c4780 -21648 -4480
c6277 -3234 -5488
c1515 -16236 -12544
c6278 4488 20720
c6285 -23034 -5992
c6286 -18480 -18592
c9180 19668 -15568
c3347 -4620 -22120
c6287 -1980 13664
c2348 -20262 15680
c6291 13860 -27160
c6293 2904 16688
c6295 -1914 -4984
c4765 1122 19712
c6296 21648 13664
c8070 20856 -11032
c6297 -11220 -7504
c6298 -24354 -19600
c921 -3036 5096
c7437 31020 -27160
c11259 20856 -23632
c6304 15444 -4480
c6307 11286 -17080
c8113 -3366 -20608
c6308 21252 2072
c8111 4884 4088
c4630 -10296 -12544
c6309 -4356 17192
c8112 32538 4592
c3803 -1056 -26656
c6312 6072 -11032
c6313 5610 -1456
c397 22506 -5488
c7023 -24750 -22120
c6315 -17556 -1960
c832 -28776 18704
c6318 28380 23744
c11612 13200 -23632
c4938 -29238 -20608
c7083 -1122 11144
c4642 -18150 15176
c6319 24552 31808
c6322 -15048 -952
c4411 -4224 -3976
c7300 32472 5096
c1434 10824 -18088
c6323 24948 7112
c6324 15906 -21616
c11426 9768 22232
c10892 -19008 -14056
c6714 31812 -952
c6325 22176 28280
c6326 -12144 -1960
c9223 24156 19208
c3890 1518 26264
c6329 -19338 -8008
c6331 25476 -23128
c2574 2112 14672
c1640 -24156 -13048
c6336 7260 17192
c6339 -23298 -5992
c6340 6138 11144
c11283 29964 16688
c4334 -27126 -24640
c6341 -22638 1064
c6342 -3300 -19600
c6345 -132 17192
c6346 -24288 -21112
c5574 -18942 -17080
c4332 -11616 -4480
c6348 15114 28784
c8672 -3432 -7000
c6349 -6930 -7000
c11205 -18414 -32704
c2816 -15312 -17584
c6350 -8646 -5992
c6352 18546 8624
c9185 20526 -15064
c6354 -17688 -12544
c10123 23496 5096
c6047 14850 8624
c7019 22308 27776
c6355 -19866 8624
c10199 20592 29792
c6191 19272 56
c6356 990 3584
c1431 16302 -22624
c6357 30228 27776
c6362 23100 10136
c10719 29172 -23632
c6363 30756 9632
c6366 6798 7616
c6367 16566 -9016
c8848 -24156 -15064
c6373 -17952 -25144
c11369 5214 -14056
c6378 -16170 10136
c6384 21978 17696
c6388 -2772 31304
c9878 23760 25256
c219 28512 -11032
c2693 -20394 15176
c6389 20856 6104
c6227 21582 3584
c6670 -13926 16184
c6391 -4026 -26152
c8434 14916 10136
c6442 7524 -7504
c11153 -11022 -13552
c2214 12210 3584
c6392 -12738 4088
c6394 11088 8624
c6396 30030 4088
c6401 19734 -26152
c9137 7854 7616
c8945 -28380 -11032
c6405 6732 -22120
c3004 22110 15680
c6406 -3762 22736
c11088 13332 -31192
c323 21186 -32704
c6407 15180 -20104
c8484 -22374 15176
c7184 -4224 -14560
c6415 1716 30296
c6419 10494 -5992
c9409 -330 26768
c6422 4158 -23128
c6423 1980 -9016
c6424 -33066 -6496
c4099 -20658 560
c6425 -28578 1064
c8557 16170 -3472
c679 -4818 -28168
c6430 20064 -19600
c7955 -29898 28784
c6431 4686 25760
c2525 21318 -952
c6762 23958 -5488
c10816 5016 7112
c6432 -11088 23744
c2982 24552 22736
c3833 29304 11144
c3861 6534 -5992
c6433 -19800 -11536
c6437 4950 25760
c6438 13332 -952
c6443 6666 -10024
c9633 -29106 26768
c2771 17556 1064
c6444 9834 21224
c6445 19602 -10024
c5345 7326 -10024
c4261 9768 -4984
c5089 -33330 24752
c6446 2574 12152
c6448 7260 1568
c6450 -15774 -8512
c1091 18084 -4480
c5002 25212 9632
c6452 8250 17696
c3831 26532 -2464
c6453 21252 -27160
c6458 -17490 25760
c6464 -7326 12152
c8817 -10824 5600
c1739 -2508 4088
c6466 13398 3080
c11181 8514 -15568
c6468 27192 2072
c6471 20592 25256
c7674 -10032 -32704
c6472 -18018 -2968
c6480 -28446 -8512
c9577 13860 5096
c6483 -12210 -14056
c7374 32472 -18088
c6909 6204 -9520
c1142 -18216 56
c6484 7524 -16576
c6485 8712 -952
c4564 15576 18704
c7305 -26004 6608
c2835 -32340 9128
c6487 16500 -18088
c3426 19074 -32704
c6488 22044 -12544
c7211 1518 21224
c6489 -28710 -8008
c9454 -6468 15680
c6493 1056 -9016
c48 5346 -27160
c6275 32208 -2968
c7439 30492 -18088
c11929 5544 -12544
c11665 -19602 -20104
c6495 30756 15680
c9767 24354 -17080
c6497 3234 -13048
c5246 27588 27272
c6499 23760 20216
c4447 -10230 7616
c6502 30492 -27160
c12011 -24090 -20104
c8342 16632 -4984
c1757 12672 -18088
c6508 -18942 -16072
c6681 25212 -30688
c6509 -30096 -24640
c6246 7458 25760
c2752 7194 7616
c6513 13926 -18592
c9218 8118 24752
c6515 -20064 -10528
c11525 -19008 -22120
c6516 3432 -3976
c6517 -3102 7112
c11149 -31350 13160
c6519 15576 -18088
c3400 -20724 14672
c2361 14388 7112
c6520 -23694 7616
c6522 -31614 -3472
c10051 66 7616
c6524 10626 -27664
c6526 5610 6608
c2186 -12474 4592
c6528 -16632 -1960
c1147 24288 -13552
c6530 -18282 -1456
c6537 7458 -18592
c1080 14058 -22624
c6538 22704 2072
c8240 16566 32312
c6539 20922 32816
c6540 27390 4088
c6541 23826 12152
c10911 16368 16688
c6543 14520 7616
c6549 -18216 6608
c2747 8712 6608
c6550 18612 -11032
c6551 26268 5600
c8068 -6402 -16072
c6555 -14388 -15064
c6560 8580 17192
c6561 19998 2576
c9994 23364 2072
c425 25872 -11032
c6566 8844 19712
c6568 -24090 -4984
c11897 -15510 -5992
c5160 -30030 15680
c6569 -13134 -2464
c11903 13926 13160
c6399 11220 -4984
c6570 15840 2072
c553 9966 -5992
c6580 3168 -9520
c6584 -30690 23240
c1385 29040 10136
c6585 -1914 10640
c6807 26004 -23128
c6586 13728 8624
c10225 -29238 -9016
c6589 -17754 20720
c6590 -8184 4088
c6591 21780 15176
c11401 8316 8120
c10771 11946 -16072
c2373 -1848 27272
c6597 3300 5600
c5492 10494 25760
c6598 18348 30296
c6587 15378 -20608
c6599 4752 -9016
c2682 11352 19208
c5397 19272 -2464
c6826 -20856 -15064
c7603 -21714 -20608
c6558 -10824 11648
c6600 30822 -18592
c6605 -29700 -26656
c6606 -22770 -17080
c1201 11220 31808
c6607 -27654 -15568
c6608 -1452 -9520
c11233 -11484 -10528
c6611 -19998 18200
c6612 30492 11648
c1691 27984 -23632
c6233 9504 -19600
c6615 24486 21224
c4204 13464 16688
c6619 24222 12152
c6620 -12210 -2464
c6622 32538 25760
c11611 13926 -25144
c6624 -13728 20216
c6628 5544 -7504
c6630 -5214 -27160
c6633 26994 4088
c6634 -6006 24248
c6635 5148 -4480
c9515 5280 27272
c6643 18084 -26656
c6638 11484 -22120
c9252 -5874 -4984
c1547 -15114 11144
c6639 -22704 -14560
c2740 24552 11648
c6640 24420 31304
c11290 -9834 29288
c6641 18480 -1960
c4384 -11880 2072
c6644 -13464 28280
c3650 -15840 17192
c6646 12408 28280
c9333 5742 -3472
c4644 -23430 -18592
c6651 15972 5096
c1244 23430 -952
c6653 -31416 -13552
c6654 8118 -9016
c9298 6600 -19600
c3924 19998 -32704
c1733 -16236 -31192
c6728 26796 -26656
c6656 -29172 -10024
c6663 2442 17696
c2919 -23034 -21616
c6664 -5214 12656
c6665 7194 -3472
c6666 27126 -448
c6667 -924 560
c6669 -1452 14672
c6836 15246 17696
c6673 19800 19208
c6685 6336 560
c7224 15180 1568
c6688 9768 19712
c6689 -19866 -29176
c6691 -15444 23744
c7867 -1716 20720
c5728 19602 22232
c6733 -9438 -11032
c6692 2706 12656
c6697 3432 -12040
c6698 18348 7112
c8246 -7194 -11032
c6007 -28578 -11536
c6700 22176 2072
c5431 22836 -7000
c6701 -10032 -1960
c3507 -18282 -6496
c6702 -20394 1568
c1828 28182 23240
c7200 7986 11144
c9842 -10230 7112
c7378 27192 29792
c6703 2970 -1456
c8374 11814 -5992
c6710 -594 -29176
c6711 29832 -9520
c6716 19536 25256
c6720 -33330 -22624
c2655 15774 -28168
c6721 -14520 -31192
c6722 18348 560
c8710 -18942 9632
c6723 29568 -3976
c3168 4686 -10024
c2307 -5478 -28672
c6726 3234 -25144
c1362 32010 -29176
c3642 -22638 12152
c1644 16764 7112
c6730 -3894 28784
c6731 -10758 11144
c6732 24156 -25648
c6734 -5676 560
c2589 24222 21728
c7463 -19404 5600
c10846 18942 4592
c6735 -990 9632
c8268 -1914 9632
c7445 -18546 16688
c5716 18150 -28168
c6737 31284 -30688
c1008 4422 -20104
c5369 18810 32816
c6744 -27324 -29680
c11861 -30690 -5992
c10104 4092 -26656
c8777 -4686 29288
c6747 17490 6608
c6749 3762 5600
c10390 1782 14168
c6750 26004 19712
c9145 21846 32312
c6752 22770 -31696
c11773 -11088 -23632
c8407 22836 18704
c6757 -25014 -25648
c1341 -10098 -29176
c6763 5412 -12040
c8476 2574 32312
c6769 14256 25256
c11653 6798 -3472
c6771 4092 31304
c7775 10956 9128
c1004 29898 7616
c6772 -28710 16688
c7209 11814 -8008
c1723 26796 1064
c6774 -2178 -11536
c6775 9306 -18592
c6779 -6006 -16072
c6786 23892 -7504
c755 -4026 23240
c1839 -10164 -3976
c6823 14916 -26656
c3646 -22836 -15064
c7072 660 -952
c6788 -25938 23240
c11225 -528 -1960
c3326 22902 29288
c6789 -20724 -4984
c6792 3762 25760
c61 13794 10640
c5997 15708 8120
c6793 27984 18704
c8905 -7194 -25648
c1481 3762 17696
c6796 -9900 20216
c6798 13596 30296
c6166 -5082 -6496
c7357 22968 16184
c6801 -9834 22736
c6803 25608 -13048
c6809 -12804 2072
c11654 -17292 2072
c7813 -26862 26264
c6810 -22374 21224
c6811 528 -1960
c1451 17424 13664
c6812 -26532 13664
c6813 25014 3584
c7656 19536 14672
c1682 23562 -33208
c6815 -4620 -17584
c7235 -17952 -12544
c6818 -660 -26656
c2163 -9966 19712
c6821 -12606 -18592
c484 23100 -16576
c6825 -4818 25760
c6828 -18744 -15064
c6831 -21714 -20104
c188 25740 15176
c6832 28710 25760
c6490 -16632 -10528
c6834 25080 -9520
c6837 7194 -8008
c5470 22704 11144
c6838 29964 -14560
c2543 -21120 -10528
c6840 -16896 19208
c6565 27522 10640
c6760 66 2576
c7050 27456 2072
c6846 32934 -22624
c966 -9108 14672
c3828 -8778 -28672
c6850 -22374 23240
c6855 -11286 -15568
c5340 28908 18704
c2346 8052 -21112
c3965 -22308 -10024
c7346 12078 -20608
c8226 -6468 -12040
c4508 -24090 -21616
c6857 -12606 5600
c11716 31284 -952
c2516 12540 -8512
c4143 -20130 -25648
c7237 19008 -12040
c10120 19536 1064
c6858 1848 -7000
c6862 -8316 4088
c6864 9306 -26152
c6865 -24156 -5488
c6870 3696 -21112
c9824 -6402 -18592
c6873 8514 28784
c7080 -9900 4088
c6874 2508 -19096
c6876 8382 24248
c5722 -19272 4088
c6879 16038 4592
c3968 28644 -22120
c6880 -16830 -952
c435 -8316 -7000
c6881 17820 -16576
c2303 -21054 20720
c6884 -8778 -30688
c10314 -9174 -15568
c6887 11352 -4480
c2140 22572 31304
c6888 -26862 -29176
c803 -16104 17192
c6889 7854 -1456
c10579 -16170 -13048
c6890 19602 -22624
c6892 -9636 11648
c11744 -4158 11144
c5779 24882 4088
c6896 -6138 18200
c3517 13728 -18088
c6748 -22572 10640
c6903 -12804 5096
c8292 23628 28280
c6906 -26994 22232
c11058 22308 56
c205 11484 8120
c6907 -30096 24248
c6908 462 -10024
c8753 -7062 18200
c6910 -22110 12152
c6912 -23958 -28168
c6914 -24552 23744
c1637 3234 -20608
c6916 22836 30800
c6917 20328 7112
c6918 22374 -1456
c10132 -13926 -14056
c1173 20064 19208
c6126 17160 7616
c6921 -2244 -22624
c10995 -31416 -6496
c9553 24552 -11536
c6922 23760 16184
c6514 -10362 16688
c4093 -1386 25760
c6923 32076 -16072
c275 -132 -15064
c6924 15840 -27160
c8993 -16962 22232
c82 -9372 -19096
c6925 22440 -30184
c6928 -16962 -7000
c6492 9240 -11032
c7146 -7392 -29680
c6931 -26334 11144
c6934 -5742 29288
c297 -20658 7112
c6938 20394 -8008
c7503 -13662 32312
c8081 -19140 -18088
c7601 16896 13664
c6939 11286 3584
c673 -18942 -8008
c6940 6732 -19096
c6941 -23562 -6496
c7290 16368 18704
c6942 15378 4592
c6943 27192 20720
c6945 -30360 29792
c6962 -5742 -17080
c1760 10890 -25144
c5271 -21252 14672
c6626 -30162 22736
c6947 -15180 -16576
c7045 -10692 -26656
c6767 -13992 -4480
c6949 17490 -25144
c8510 32472 13664
c3337 -19734 -27160
c3030 -5148 19208
c6951 8778 21728
c4587 25542 17696
c6953 10956 -2464
c7685 30756 29792
c6954 -28908 4592
c355 16368 23744
c6956 -10164 -4480
c6959 -17292 13664
c3217 32340 27272
c6966 29436 -32200
c11430 7260 20216
c11130 17952 -26656
c6967 -4290 12656
c10474 25146 32816
c8977 10626 21728
c6969 7392 15680
c6973 25608 -18088
c6974 8646 21728
c6977 27192 -17584
c6983 25806 4088
c11704 6864 29792
c3991 -6996 11648
c6985 -3432 31808
c4704 16104 -2968
c6986 -17358 -28672
c9726 -21186 13160
c6991 -14388 -5488
c7845 7524 21224
c3740 6270 19712
c6993 -18546 21224
c6999 8514 -5992
c3711 -17622 -13552
c7000 -18810 -29176
c7890 -14784 18704
c1295 -7722 27776
c7001 20592 -18088
c10290 24552 -12040
c7002 1254 -1456
c8933 -14586 -6496
c7003 9438 17696
c3926 25806 -22624
c7352 22968 -20104
c7006 -25212 13664
c7030 -26202 -8008
c7009 26400 -23632
c5948 -15576 2072
c7010 27522 6608
c7015 27522 12152
c11424 -25146 -15568
c7017 -8712 -7000
c7020 19140 560
c7022 7326 25760
c6824 20526 6608
c7027 -1782 -25144
c7031 -18084 17192
c420 24552 -13552
c133 23760 10136
c7032 17094 12152
c10435 -4884 31304
c7033 -20856 28280
c7034 24948 9632
c10617 -3762 -31696
c10564 29766 -18592
c7038 -23100 -11032
c7094 -2442 -29176
c7043 1980 16184
c7046 -22704 -23632
c7763 -20328 4088
c7048 19602 21728
c7055 -14850 17696
c7059 -12936 10640
c7065 -15114 -4984
c7069 -10692 -31192
c2514 5346 29288
c7075 7656 -10528
c7076 -3762 -28672
c878 -462 -16072
c7077 -15774 -10024
c7078 13068 22232
c7081 -18414 -23128
c5773 -8580 15680
c7082 1848 -4984
c6982 18414 4088
c7089 16236 11144
c7096 31152 -5488
c3070 -28314 -8008
c2635 -20262 32816
c7100 -6204 20216
c4621 2706 -20104
c7102 7128 -11032
c2643 15312 -23632
c7103 24750 -27664
c7116 -30162 28280
c7118 8250 -6496
c7122 -9966 -26152
c7125 15774 -8008
c7129 25344 19208
c526 -4818 32312
c7132 12342 -13048
c7986 -18744 -14056
c780 -26004 -17584
c7133 26994 28784
c1583 23628 5600
c7134 24288 16688
c7137 27060 -24136
c7139 -20196 -1960
c3795 -17622 -27160
c7141 198 -25144
c6457 27588 -28672
c7144 -5610 -6496
c7295 -9966 -17584
c1094 -15576 -23632
c7149 -23628 -7504
c7155 -5280 560
c7156 19800 -4984
c8463 9636 8120
c5978 3432 16688
c7157 19272 7112
c7158 -2970 14168
c7163 -14718 11144
c7164 21252 9128
c2601 29370 12152
c7167 21516 11648
c5344 -4752 28280
c7168 -7854 -18592
c7169 30228 -12544
c7170 -16566 -2464
c7176 15972 17192
c7178 27984 56
c4962 25014 32816
c7182 14190 -13048
c7187 -29700 -4480
c7479 -16236 -23632
c7191 -21450 19208
c10806 -28842 -18592
c9474 -2772 2072
c7192 -31416 29792
c7197 -17754 -15568
c7199 -30360 -29680
c10119 -22902 15176
c7204 -25938 -8008
c7207 -6930 -29176
c7208 -7128 -15064
c5 -18282 8120
c7210 20196 5096
