TotalDisplacement 59859341
MaxDisplacement 3564
NumCells 51382
c19657 -43428 -22624
c23450 -33726 -30184
c19551 57222 39872
c9876 60390 -36232
c19624 -9372 41384
c19552 -14520 59024
c43665 8448 -35728
c13156 -25212 42392
c18449 -43098 23240
c28986 -16434 5600
c33615 10098 8120
c5684 -59928 14168
c19554 4026 -42784
c25805 29568 -26152
c19556 -25410 14672
c19559 3630 33320
c31068 -52140 -49840
c14163 -31878 -27664
c19560 22968 -4984
c19567 -56496 4592
c19569 -22968 24248
c27125 12870 31304
c49493 6798 23744
c19571 -9504 -16576
c42799 -528 -28168
c19573 38346 41384
c7110 11352 41384
c27446 28050 -16072
c30287 -23694 -13552
c19574 8118 -44296
c1657 -56232 2072
c20077 -25938 -56896
c32004 -16764 -59920
c19575 -11154 46928
c19576 -59928 -8512
c19579 46266 -51352
c49446 48642 -42280
c19580 -13530 57008
c17836 46332 18200
c19581 -5412 -448
c43986 14058 -13552
c17966 4158 -10024
c19583 -12078 23744
c19584 858 -1960
c27407 16962 24752
c49005 132 -39760
c44201 -14124 37352
c43726 -56100 -39256
c19585 -16632 24752
c22566 -46728 -50848
c19587 -10230 3080
c37780 26862 6608
c5633 44022 28280
c19591 -3432 19208
c10399 53460 -38752
c22041 40854 -12544
c19593 -8910 -35224
c19596 42438 20720
c41755 -39006 48440
c33636 -22902 -8512
c21340 -45474 27272
c19599 27918 11648
c19604 26928 7616
c51149 -48378 -47320
c19608 46002 -45808
c37696 16170 45416
c12315 12276 23240
c23282 18150 -2968
c25741 38478 -29176
c19609 3762 31808
c14178 7788 18200
c994 32076 -26152
c19610 2046 27272
c19612 -48972 26768
c45055 23232 -38248
c36748 -17028 47936
c19614 -18084 -38752
c44763 44088 18200
c1124 -36828 33824
c19615 -24816 47432
c19618 42834 -4480
c12147 -11946 22736
c19619 7326 -7000
c19621 -38280 -33712
c36659 -58212 -34216
c19622 -7920 -42784
c19623 58542 12656
c28600 7326 -48328
c48972 -27390 -18088
c19626 46332 -28672
c19627 12144 -21112
c19628 -49434 7616
c19630 -8514 35840
c19631 -34188 -55384
c29724 54186 -26152
c19632 11550 11144
c32642 32472 -34216
c30391 43428 -27664
c13637 43164 8624
c18392 -12540 6104
c19633 29106 16688
c47264 -24750 -61432
c39639 -39006 9632
c19634 41052 54992
c27638 44220 -40264
c17263 -34980 7112
c5460 -21780 49448
c19635 44484 23744
c19637 38346 -44800
c43914 -5016 -50344
c21909 -26268 40880
c45810 16962 14672
c19638 56562 -37744
c24173 34914 -21616
c16449 -22638 -56392
c26476 1584 7616
c42533 6666 -48328
c4188 9834 15680
c19645 4818 -31192
c26147 -36168 5600
c19646 -39798 31808
c9984 37554 46424
c30675 -23298 -26656
c19649 26202 -38752
c26206 6336 29288
c19650 -17754 -25144
c6064 -49566 -32704
c19651 -18018 49952
c30690 -16170 -4984
c19652 -45738 56
c19653 60192 51968
c19654 19470 41384
c28242 -41184 -37240
c18523 -12408 -47320
c19655 9438 -7504
c1152 42570 -15568
c19658 1254 -11536
c19659 29700 -21112
c38558 -53196 -5992
c25008 23298 42896
c19661 -20196 37856
c19663 -49764 31808
c19668 42900 -45304
c19669 15708 25256
c19670 12540 -55888
c51336 -37752 -37240
c19672 18084 25256
c51172 25674 -26656
c45247 40722 -12040
c4862 -27786 -3976
c21596 8250 -41776
c46215 -14388 7112
c2563 19140 28784
c19680 54978 -56392
c40646 -23628 -24640
c22792 19602 36848
c29719 -35772 36848
c50946 14652 -33208
c28887 52602 -12040
c19684 -57486 25256
c19685 -45606 40880
c19686 -2046 9632
c19688 -36960 47432
c19689 -7788 -1960
c19693 -50358 2576
c25053 31812 -46816
c19699 -4422 -2968
c19072 -10956 2072
c24076 -14058 22232
c19703 -5280 -33712
c11091 -9306 19712
c5865 13992 -20104
c19705 18480 -34720
c31419 -53394 41888
c26082 22176 -37744
c19706 22638 -8008
c12949 -53196 1568
c19710 19602 -29176
c33982 -4620 14168
c19711 26862 30800
c3059 -59664 -11032
c19718 -47124 -10528
c34524 -29568 -56392
c3684 -4554 11144
c19720 47784 -6496
c32837 8514 -28672
c11324 -10890 -46312
c1038 23232 -31192
c13709 24486 48440
c19721 -8052 -36736
c17625 -38610 14672
c19722 -24552 40880
c42827 -52668 51968
c29459 7458 39872
c19726 -30294 16688
c22894 30360 -19600
c19730 -52734 -27664
c19732 56694 -18592
c19733 -14982 41888
c13674 -7854 51464
c18954 51810 -13048
c28347 -5214 56
c19735 57222 -12544
c43038 60654 13664
c8883 41910 34832
c5264 59532 -16576
c28059 -2838 -3976
c8228 -7194 45920
c21514 -44352 48440
c19739 -42900 34832
c19740 23892 6104
c19743 -40524 6608
c25951 -5610 -28672
c19744 38082 30800
c26608 -33330 -53872
c29467 -42636 -1456
c19746 528 -32200
c27658 5940 12152
c19750 -6468 21728
c9926 -61644 2576
c19752 50886 1568
c44192 47784 -24136
c26936 45408 -50848
c19753 57156 2072
c19754 37356 18200
c16552 -40656 -8008
c19755 8052 -51352
c49053 24024 -9016
c26997 57090 7112
c19757 -42240 1064
c907 59400 -55888
c19758 17490 42896
c23018 -27390 23744
c1257 49830 42896
c3958 -3234 47936
c19759 -18678 26264
c42221 -52932 -21112
c19761 35772 2072
c19763 1914 9128
c19764 -10692 -54376
c46218 -42240 -12544
c12228 -38874 -41776
c19766 11484 39368
c25261 -10890 -15064
c37972 14058 -46312
c19769 50292 -41776
c19771 54912 54992
c9494 -36894 56
c19772 -6666 -26656
c19777 -36696 -10528
c46403 28644 10640
c46337 56298 -10528
c12680 3432 -3472
c17161 -26730 41384
c22548 3762 48944
c29936 36300 -34720
c19778 -16632 -5488
c33347 53526 -26656
c25146 -34056 -14560
c27748 -9900 -59416
c17212 56298 -33712
c19780 53922 -2968
c19781 -20988 43400
c21555 33396 20720
c27057 -2244 10640
c19784 19866 -56392
c12952 26928 25256
c30151 46200 8624
c47009 -42702 -19096
c19786 -30756 13160
c19788 14388 -50848
c12505 -19536 -18592
c29926 -29964 -14056
c33494 25080 50456
c19790 -30888 26768
c19793 21780 54488
c19794 28710 47936
c46575 22902 40376
c19800 5214 -46312
c19803 27654 4088
c19810 -18348 -58408
c49530 -59268 -3976
c19815 -42306 -18088
c14864 -17886 -14560
c19816 -12144 13160
c43374 33000 45416
c35259 58146 -55384
c19818 51942 8120
c26003 -2244 -1456
c19819 41316 4088
c19821 -24024 -24640
c14102 44484 22736
c19827 41184 -17584
c19831 58674 40880
c19835 -33330 30800
c37396 -25938 35840
c19837 -4554 24752
c24659 4554 43904
c19838 14652 -47320
c18224 66 -18088
c27007 -42570 -4480
c33810 -6732 34832
c19840 -4356 39368
c27169 -16236 31304
c19842 -29106 -952
c21524 -28380 37352
c9746 45144 -23632
c17491 -32934 -19600
c19843 -15444 -48328
c51168 16038 60032
c5364 13332 -12544
c19844 12606 36848
c36529 -42240 -34720
c19847 -1188 12656
c19849 -47916 -448
c19855 36498 -952
c24602 50490 2576
c19858 -25938 49952
c19859 34122 19712
c22457 6138 -15064
c5473 -38808 12656
c19860 -44022 -5488
c43387 43164 60536
c10464 -17820 31304
c17803 -55836 47936
c98 -57684 -24640
c19863 -35244 -12544
c44185 -40854 -448
c39950 20328 -55888
c19864 59994 -8008
c43540 -37752 -34720
c19865 -50160 20216
c20580 57486 -13048
c19867 7524 20216
c12494 13332 -5488
c5891 4422 -30688
c19868 -19206 -40768
c19869 37224 45920
c9721 60654 -7504
c10101 49566 -47320
c18415 -29634 16184
c19870 -6072 36848
c44408 -28512 23240
c30241 41910 -13048
c19871 -12210 -41272
c19872 -39600 12656
c44472 -20526 38864
c19875 33858 14672
c19876 42900 32816
c625 7920 29288
c19877 36102 -4984
c46011 6138 -56896
c26182 26994 -1456
c27052 52866 -5992
c36076 -56100 48440
c30860 -58608 17696
c30374 -26928 22736
c34590 40326 25760
c18330 -50028 23744
c19878 -26004 51464
c49132 47256 -11032
c20342 24024 25256
c15035 10230 -39256
c27537 -32802 -24640
c9204 19734 44912
c19881 -31350 -17584
c24091 -30690 27776
c33508 6732 -13552
c19882 -30756 26768
c19884 -55044 -5992
c39088 -18612 -42784
c37922 38280 40880
c434 -17556 50960
c19886 25542 43400
c22382 1254 7112
c19893 -3630 -13048
c13763 264 14168
c19894 -198 27272
c50727 15048 17192
c49232 -16764 -59416
c30567 35838 36344
c38177 -8052 -35728
c27821 13662 14672
c19899 -29040 -50848
c20395 3894 -12544
c22006 -11418 15680
c19902 12210 -22120
c38359 -40854 32312
c26865 -40062 50960
c30523 -43494 -4480
c29397 -4884 -9520
c39262 -9240 -22624
c36649 -58608 -9520
c19904 -56034 -35728
c47166 6864 4088
c23300 -4488 32816
c19906 52800 -40264
c46535 -36498 -38752
c10442 -52602 -12040
c25630 29106 4088
c19912 59730 39872
c29480 55770 28280
c37074 51216 -11032
c33304 31680 25256
c13132 -21780 7616
c18619 6204 10640
c19913 16434 26264
c47382 -14784 -27664
c10286 -13794 -952
c19914 48246 -48328
c19918 -36432 -45304
c49182 29040 8120
c19919 -5610 560
c24328 47058 -1960
c21587 -1980 -6496
c16274 7194 -41776
c14818 51216 -18592
c19927 -48114 32816
c48387 52272 32312
c45075 -52866 -35224
c1448 -62172 32816
c26103 -17556 27776
c19928 11616 2072
c32828 -45144 28280
c30705 31878 -1960
c4998 56562 -34216
c19929 -52866 -12040
c29528 -11484 -14560
c19931 47322 -12040
c7765 52008 -45808
c17522 8646 59024
c19479 -23496 22232
c19933 -22836 -52864
c24229 55638 19712
c19934 32274 -4480
c19935 3036 -42280
c1547 52140 5600
c18574 -59532 5096
c19936 -264 -50344
c46166 58146 -29176
c19938 58806 -47824
c47683 -9306 -17584
c9855 9702 -19600
c19939 -25212 17192
c44028 36960 18200
c39617 24618 57512
c22364 -46926 -43288
c19940 -46200 -52360
c7037 -19206 -20104
c26367 -18414 22736
c11353 42900 11648
c17295 45870 -58408
c5895 -9636 -50344
c19941 28248 -24640
c3983 66 13664
c15836 35904 -24136
c19944 -25542 -27160
c6943 45606 20720
c19945 18876 -2464
c19946 38874 24248
c19947 -26268 22232
c42482 -28776 -34720
c21007 13266 -45808
c19948 8118 53480
c19950 -41118 -42280
c19166 -4224 34832
c19954 3960 -54880
c24239 -43890 -27160
c19955 54186 39872
c19956 2046 15680
c43955 -18084 9128
c19957 35442 40376
c28114 31284 29288
c26994 59862 -1960
c19959 -32340 8120
c46524 -5214 -55384
c27599 17754 14168
c27366 25410 8120
c19963 18942 8624
c19966 26334 -31696
c49214 27258 40376
c19967 54252 23240
c19969 37488 -57904
c48557 -9108 2072
c19970 55506 -1960
c25696 51612 -34216
c46243 19008 -24136
c27448 330 53984
c19973 -33066 -2464
c29807 28050 57512
c19978 -62172 59024
c21103 46662 -10024
c30919 -1584 39872
c19980 -31746 -3472
c42002 66 8120
c19984 -27852 40880
c19985 52140 -4984
c27587 -23562 -35728
c29637 46200 -14056
c4530 24222 -49336
c9547 -22242 -43288
c19987 13002 61040
c19990 -36762 -17584
c19991 13728 -33208
c19993 -15708 6104
c37577 -19008 -36736
c19996 56760 -18088
c19998 -31020 -15064
c390 -12870 26768
c27486 -30690 4592
c20000 -23298 60536
c20003 -3366 8624
c25489 -51150 -19600
c20005 -51348 3584
c18852 19668 -5488
c20006 14520 -9016
c20007 -25806 -29176
c40516 50028 -54880
c20008 9834 -24136
c20010 -11154 13664
c20503 -18282 -42280
c11542 -3102 -43288
c20011 49698 -21616
c20013 14652 38360
c42248 21186 -39256
c20014 46398 -46816
c20020 -17688 7616
c20021 -4158 21224
c45693 53328 14168
c20022 -23166 -16576
c230 53196 14168
c3587 30360 17192
c20025 -5346 47936
c20027 41580 -15064
c49404 -28050 38864
c20030 -52074 -17080
c1778 -46266 1568
c20031 -34980 12152
c20032 3696 -25648
c20034 42834 -26152
c20035 -19140 -36232
c38939 10890 -45808
c20037 -37026 -45808
c4269 -18546 43904
c20042 -198 8120
c6005 -31086 37352
c20471 -25872 18704
c684 -6600 13160
c20046 -57222 37856
c20051 -27390 -29680
c20053 53130 -21112
c44915 50094 -35728
c20054 -41778 23744
c32509 -28182 48440
c27321 -21252 26264
c33337 28314 -34216
c29259 29766 -40264
c7812 51810 -52864
c20059 -9372 44912
c48610 19338 30800
c20492 -15642 560
c45795 -46200 10136
c10139 7326 9632
c2846 16698 -17080
c16438 -45936 -14056
c27733 43758 -36232
c13888 14388 -32200
c20064 -18084 31304
c50402 1122 35840
c20066 -23298 -29176
c36270 -37422 29288
c20067 36432 14168
c17444 58806 41888
c20068 53196 15680
c20072 -7986 4592
c20073 14454 24752
c20074 45738 43400
c20081 -29106 9632
c9797 -26202 4088
c1441 27918 -47320
c20082 50886 -51352
c51200 -30228 59528
c20089 -32934 25256
c12492 32736 51968
c28716 -10758 15680
c39149 -25938 -22120
c36001 -2178 -45304
c20092 -14718 -33208
c20094 -8184 12656
c44348 52338 7112
c20095 28446 13664
c20096 -16104 61544
c30819 -52668 560
c20097 1122 -46816
c46720 31614 35336
c17267 46728 -4984
c20098 47058 29792
c33296 -37752 -24640
c13972 47652 17192
c20099 30888 -54880
c20100 -27258 1064
c20101 -16104 -2968
c25947 -2112 -18592
c30145 -34386 4088
c2017 9240 17192
c20102 -25410 49952
c20103 40788 -33712
c40593 8646 43400
c20107 -34914 43400
c20110 1584 -53368
c43623 30294 8624
c20111 13794 16688
c20112 24090 -13552
c8060 22242 -49336
c20116 39996 -6496
c25433 38610 20216
c20117 56958 -29680
c43643 11748 -25144
c20120 -53064 4592
c28198 14520 -54880
c3218 -59268 39368
c20121 2970 22736
c33124 54978 -13048
c20124 28380 -43288
c46710 -44748 -3472
c1944 -12936 -56896
c20125 1584 -43792
c20126 45606 -26656
c21568 -19008 21728
c24549 -44418 -13552
c5285 -42900 20720
c20128 25542 -27160
c14379 43824 29288
c19724 -2046 -23632
c3875 -21780 33320
c15939 41910 -33208
c20129 1716 -53368
c20130 42768 32816
c7686 4026 21224
c29026 18282 560
c35879 -4422 -44296
c20132 -26334 58016
c20134 -57024 36344
c20135 15378 -44800
c20141 -39072 7112
c31227 52998 49448
c20143 42174 14168
c26272 17556 -11536
c32739 22176 20720
c20146 24090 52472
c20147 -2772 44408
c1392 -38478 -13048
c20148 26598 18200
c22063 11088 -12544
c20151 -33528 22232
c20152 45936 -14056
c11263 -48378 47432
c27635 9174 53480
c6168 2112 46928
c20781 -40524 61040
c1576 30426 37856
c9177 46398 34328
c20153 -18678 -3472
c30076 31548 -31696
c20154 -6930 13664
c20161 -54780 -14560
c42626 11814 -11032
c29043 -12012 -28168
c2103 -3960 12656
c12959 18150 -28168
c20162 -33330 -56392
c12251 12078 -28672
c20163 36102 -12040
c20164 12144 37856
c20166 -57156 19208
c28910 18018 41888
c20167 10164 -37744
c20169 20658 27272
c45383 31680 21224
c25126 -6402 -19600
c25771 198 25256
c20171 -26268 -61432
c50052 -8646 4592
c20172 -2970 53480
c5175 -18150 32312
c20173 14916 38360
c23264 54978 -43288
c3966 26862 15680
c20174 25542 -20608
c30867 -26532 33320
c29287 -12870 2576
c20178 -29502 -30688
c30597 -39600 5096
c20180 -39798 -1960
c20181 39072 -54880
c20182 -12936 27776
c20186 -16896 29792
c27900 28644 -25648
c25855 50094 13160
c20189 43362 -448
c20190 41382 -35728
c51024 7458 -9016
c450 -24090 -19096
c20191 60786 -9520
c44249 25872 -9016
c36672 -18810 -27160
c13588 14586 -7000
c20194 10296 49448
c20195 36498 -10528
c5260 37356 5600
c30428 10230 20720
c20206 58806 -39760
c28491 16962 56
c29841 -18744 -23632
c2308 21450 -4480
c20207 29106 -19096
c20209 45276 35336
c1609 52140 -53872
c20213 41250 -34720
c20214 37554 -4480
c20215 -2838 13664
c6000 38940 39872
c20219 -4026 -24640
c20220 42636 -21616
c14986 -7458 37856
c21283 33990 54488
c20223 22044 -2464
c37161 25212 7112
c33870 1452 -13552
c31382 -39732 26768
c26267 -59268 -4480
c42562 -1584 -50344
c10208 27588 34328
c20224 -23496 -9016
c47788 25608 -21112
c20228 -12540 52976
c12986 24816 50960
c20230 -52338 13664
c29798 41976 -18088
c24811 42834 34832
c20235 36762 12656
c21996 -6798 16688
c20237 -18018 5600
c21134 19866 -25648
c20238 24750 37856
c40781 -29502 12152
c34461 -23364 -39256
c13675 46200 22736
c20392 9900 -39760
c20240 -53724 50960
c22001 5082 -10024
c20241 39996 4088
c20327 9438 60032
c260 -24552 -13048
c20242 59796 -23632
c29407 4488 -42280
c20243 -10758 -7504
c12996 -51348 -18592
c20245 -34452 -48832
c12021 44814 -34720
c16617 44220 37352
c26023 7656 17192
c42787 -12870 3080
c39527 3894 560
c20247 53658 -56392
c20249 -13992 -1960
c26944 19734 37352
c20252 -41316 -20104
c26250 -23430 -16072
c20255 -20790 -28168
c20256 -13860 42392
c43227 -61644 33320
c20258 35838 28784
c20259 46926 2072
c18098 18150 -12040
c20262 -40722 -20608
c20263 51018 -26152
c37744 15114 5096
c19516 4356 4088
c23095 -12738 23744
c20264 -59202 -12544
c36623 24420 60032
c20268 49170 -4480
c1389 396 12656
c20269 15972 -10024
c23646 -58608 -52360
c20276 46002 7112
c29426 33660 13160
c20278 45342 2072
c43958 48840 4592
c9253 45672 -37240
c27040 35178 33320
c20279 -45738 37352
c32906 -15510 -28672
c7544 35310 -27160
c843 61710 -34216
c21582 46200 -55888
c44087 -56628 9128
c23656 -1188 -18088
c49624 -34716 -40264
c20282 61446 54488
c43026 -41646 560
c20283 -52932 32312
c43306 31680 -39760
c11387 6930 20720
c5116 34650 54488
c28942 21978 -5488
c42330 -60852 -38752
c38252 -23034 -1960
c28263 -30624 -56392
c20285 22506 33320
c7200 60390 39872
c20286 -45606 36344
c1297 25344 36344
c20288 19602 -22624
c23533 -9504 -54376
c20290 10032 -4984
c10163 -51480 -52360
c20294 -10032 14672
c45881 28380 35840
c5478 -23496 41888
c25384 -5280 13160
c20303 -34122 16688
c18429 -39402 33320
c21545 4752 22232
c22024 -8448 55496
c24852 -40656 49448
c3997 18942 37856
c27190 -29634 -22624
c30988 18546 11144
c16853 -20394 55496
c13227 33924 39368
c20304 27984 -31696
c37596 -59004 59528
c13608 13002 -20608
c700 -46662 55496
c20305 -28974 39368
c20307 59928 -44296
c20478 1716 -25648
c20308 5808 33824
c23844 11550 36848
c41314 -54780 -18592
c4929 34122 10136
c30310 15972 27776
c20310 29634 -952
c38062 -12276 -56896
c16786 -43758 -25648
c20313 56760 -52864
c909 -55506 -50848
c20314 -27786 560
c13262 40062 -24640
c20483 -10824 7616
c48060 -18348 36848
c20316 -18018 -35728
c20432 29634 -8008
c13644 32208 43400
c20317 31746 -47320
c33463 20790 -54376
c29335 44220 24752
c20319 -17952 -33712
c28091 -16830 18200
c20320 -2574 -43288
c40490 40392 -50344
c2368 -10758 9632
c4671 -48708 3080
c20324 20262 27272
c24246 1122 -18088
c20325 51348 16688
c47111 858 27272
c28100 -16170 42392
c16903 -19998 -20104
c20329 42834 -20608
c6957 -21714 -16576
c20334 22242 26768
c27738 -5742 -20608
c10921 42900 5600
c20338 -21912 17192
c20343 14058 -45808
c32624 46464 17192
c20347 6864 -3472
c20348 13860 -12040
c20352 -30492 -31192
c14640 55044 -5488
c20353 18480 -60928
c30320 -17160 -48832
c16460 -2310 49952
c20355 -49302 33320
c16434 -12012 -61936
c20356 -9768 32312
c20358 25014 -27160
c20362 25542 42392
c34841 396 24248
c20363 -21912 53480
c20364 18810 -41272
c25898 10626 19208
c20365 47190 -2968
c20368 42570 27776
c19422 15378 53984
c20369 -11748 1568
c26268 34386 53984
c20371 -22572 -38752
c20372 14652 28784
c20373 -726 -29680
c10579 -55374 -46816
c20374 23694 -49840
c20375 22374 -2464
c35814 -18018 -20104
c20377 -15708 45416
c20379 53856 -16576
c42341 792 61544
c20381 44286 18704
c20383 -45474 7112
c7941 15444 20720
c20384 40128 58520
c20386 43032 23240
c20387 32868 -36736
c20389 29040 -24640
c44771 13992 -15568
c35292 -8844 -53368
c20391 -14652 -5488
c20834 -23826 34328
c5063 -17886 -43288
c20479 -12870 -21616
c43546 28974 -38248
c13328 -38346 22736
c13235 -50820 31304
c20396 52470 38864
c40711 31416 -31696
c709 -45540 -32200
c20399 10296 32312
c36444 21384 -12544
c20401 38478 28280
c20405 1254 -7504
c3687 45672 10640
c20407 37818 -22120
c30357 -29766 25256
c20408 -52932 -3472
c10109 54318 46928
c20413 58740 -33208
c20415 12870 -47824
c20419 -51744 -8512
c20420 -24618 15176
c20425 18480 -10024
c22446 -23760 -35224
c20274 -20196 -33208
c5258 -39996 -24136
c20426 22506 -14560
c20427 45078 50456
c24750 17754 -7000
c49420 -55572 -15064
c48902 -62172 22736
c46772 5412 -19600
c3458 42966 21224
c20429 13266 -8008
c21706 26862 -26656
c20431 56958 -36232
c27762 22836 6104
c20434 59730 -14056
c33488 -10956 38864
c11974 -61248 45416
c21681 31548 7112
c24662 53394 16688
c13881 -39072 35840
c19496 49368 5600
c24916 -36234 -27160
c11164 17820 -50344
c4693 -22572 24248
c20436 50358 -47824
c25297 -43956 18704
c20437 -35112 -23632
c20441 24618 46424
c20442 20592 -38752
c43771 -27852 56
c20443 -10164 33320
c20444 20658 41384
c20445 -40920 26264
c20446 -54516 1568
c20449 -41844 -45808
c20451 7194 9128
c47360 -53856 -28672
c25310 34122 -56392
c20452 -31152 -42280
c9038 -18810 -15064
c20454 -41448 -39760
c39631 -55506 -952
c27596 9702 -50848
c5093 18942 54992
c20455 38214 38864
c20463 26136 9632
c20466 8250 -2464
c20475 -5016 14672
c20480 45210 43400
c12070 19932 -38248
c20481 -35838 50960
c38016 11880 -952
c20484 -14454 17696
c21385 50490 46928
c15184 33198 40376
c22307 7194 2576
c20485 60126 4592
c50612 -40722 29792
c20488 -7260 -18592
c20490 33594 52472
c20493 44814 26264
c20495 -42504 -25144
c48652 38940 23240
c44534 -20394 2072
c1941 -44880 36848
c23343 -1584 16184
c20499 1122 -52864
c20501 -3564 -44800
c20502 39534 61544
c40489 -17754 49952
c20504 3630 6104
c22428 14388 560
c20505 7920 12152
c39279 -42768 -48832
c20507 -37356 58016
c25294 11616 35336
c20508 57750 51464
c33614 49236 15680
c20511 60786 7616
c20512 -54120 -52360
c20515 -46464 34832
c1506 -33132 26768
c20517 -42834 51968
c20518 -20724 7616
c50949 36960 -11536
c9258 37818 -26152
c26538 26994 -60424
c12283 -51810 11648
c7724 13860 22232
c19563 -52668 -45808
c20519 -47124 3080
c20527 25476 16184
c32593 -31746 18200
